Process_Name,Transaction_ID,Result_Sync,Entry_By,Entry_Date,Submission_Date,Approval_Date,Remark,Is_Success
Medical Claim,243418,Document posted successfully: BKPFF 310001953143282024 HYFCLNT320,System,03-Dec-2024 13:07,02-Dec-2024 08:13,03-Dec-2024 13:07,Upload by Workflow,True
Medical Claim,243419,Document posted successfully: BKPFF 310009807323462024 HYFCLNT320Reset business area in item 0000000003,System,02-Dec-2024 15:51,02-Dec-2024 08:15,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243420,Document posted successfully: BKPFF 310001953243282024 HYFCLNT320,System,03-Dec-2024 13:08,02-Dec-2024 08:15,03-Dec-2024 13:07,Upload by Workflow,True
Medical Claim,243421,Document posted successfully: BKPFF 310000196523322024 HYFCLNT320,System,04-Dec-2024 17:35,02-Dec-2024 08:16,04-Dec-2024 17:34,Upload by Workflow,True
Medical Claim,243422,Document posted successfully: BKPFF 310009805623462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:37,02-Dec-2024 08:17,02-Dec-2024 15:36,Upload by Workflow,True
Medical Claim,243423,Document posted successfully: BKPFF 310001977543282024 HYFCLNT320,System,04-Dec-2024 22:00,02-Dec-2024 08:17,04-Dec-2024 17:34,Re-Upload by Workflow,True
Medical Claim,243424,Document posted successfully: BKPFF 310001953343282024 HYFCLNT320,System,03-Dec-2024 13:09,02-Dec-2024 08:17,03-Dec-2024 13:08,Upload by Workflow,True
Medical Claim,243425,Document posted successfully: BKPFF 310001953443282024 HYFCLNT320,System,03-Dec-2024 13:09,02-Dec-2024 08:18,03-Dec-2024 13:09,Upload by Workflow,True
Medical Claim,243426,Document posted successfully: BKPFF 310009805723462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:37,02-Dec-2024 08:19,02-Dec-2024 15:37,Upload by Workflow,True
Medical Claim,243427,Document posted successfully: BKPFF 310001953543282024 HYFCLNT320,System,03-Dec-2024 13:09,02-Dec-2024 08:20,03-Dec-2024 13:09,Upload by Workflow,True
Medical Claim,243428,Document posted successfully: BKPFF 310009805823462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:38,02-Dec-2024 08:21,02-Dec-2024 15:38,Upload by Workflow,True
Medical Claim,243429,Document posted successfully: BKPFF 310009805923462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:38,02-Dec-2024 08:23,02-Dec-2024 15:38,Upload by Workflow,True
Medical Claim,243430,Document posted successfully: BKPFF 310009809823462024 HYFCLNT320,System,02-Dec-2024 16:37,02-Dec-2024 08:25,02-Dec-2024 16:37,Upload by Workflow,True
Medical Claim,243431,Document posted successfully: BKPFF 310001961243282024 HYFCLNT320,System,03-Dec-2024 17:42,02-Dec-2024 08:27,03-Dec-2024 17:41,Upload by Workflow,True
Medical Claim,243432,Document posted successfully: BKPFF 310001971143282024 HYFCLNT320,System,04-Dec-2024 14:18,02-Dec-2024 08:27,04-Dec-2024 14:18,Upload by Workflow,True
Medical Claim,243433,Document posted successfully: BKPFF 310001989743282024 HYFCLNT320,System,06-Dec-2024 09:12,02-Dec-2024 08:27,06-Dec-2024 09:11,Upload by Workflow,True
Medical Claim,243434,Document posted successfully: BKPFF 310009808223462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 08:28,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243435,Document posted successfully: BKPFF 310001970843282024 HYFCLNT320,System,04-Dec-2024 14:17,02-Dec-2024 08:29,04-Dec-2024 14:17,Upload by Workflow,True
Medical Claim,243436,Document posted successfully: BKPFF 310001953643282024 HYFCLNT320,System,03-Dec-2024 13:10,02-Dec-2024 08:29,03-Dec-2024 13:10,Upload by Workflow,True
Medical Claim,243437,Document posted successfully: BKPFF 310009809423462024 HYFCLNT320,1,02-Dec-2024 16:35,02-Dec-2024 08:32,02-Dec-2024 15:50,maual_upload,True
Medical Claim,243438,Document posted successfully: BKPFF 310001953743282024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 13:11,02-Dec-2024 08:31,03-Dec-2024 13:11,Upload by Workflow,True
Medical Claim,243439,Document posted successfully: BKPFF 310001953843282024 HYFCLNT320,System,03-Dec-2024 13:12,02-Dec-2024 08:33,03-Dec-2024 13:11,Upload by Workflow,True
Medical Claim,243440,Document posted successfully: BKPFF 310001961143282024 HYFCLNT320,System,03-Dec-2024 17:42,02-Dec-2024 08:35,03-Dec-2024 17:41,Upload by Workflow,True
Medical Claim,243441,Document posted successfully: BKPFF 310001961043282024 HYFCLNT320,System,03-Dec-2024 17:41,02-Dec-2024 08:39,03-Dec-2024 17:41,Upload by Workflow,True
Medical Claim,243442,Document posted successfully: BKPFF 310009806023462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:40,02-Dec-2024 08:38,02-Dec-2024 15:40,Upload by Workflow,True
Medical Claim,243443,Document posted successfully: BKPFF 310001963943282024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 17:46,02-Dec-2024 08:42,03-Dec-2024 17:46,Upload by Workflow,True
Medical Claim,243444,Document posted successfully: BKPFF 310001963843282024 HYFCLNT320,System,03-Dec-2024 17:46,02-Dec-2024 08:44,03-Dec-2024 17:46,Upload by Workflow,True
Medical Claim,243445,Document posted successfully: BKPFF 310009807923462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:51,02-Dec-2024 08:44,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243447,Document posted successfully: BKPFF 310009808423462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 09:01,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243448,Document posted successfully: BKPFF 310009805123462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:30,02-Dec-2024 09:03,02-Dec-2024 15:29,Upload by Workflow,True
Medical Claim,243449,Document posted successfully: BKPFF 310009806223462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:44,02-Dec-2024 09:06,02-Dec-2024 15:44,Upload by Workflow,True
Medical Claim,243450,Document posted successfully: BKPFF 310009806323462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:46,02-Dec-2024 09:08,02-Dec-2024 15:45,Upload by Workflow,True
Medical Claim,243451,Document posted successfully: BKPFF 310009806423462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:46,02-Dec-2024 09:11,02-Dec-2024 15:46,Upload by Workflow,True
Medical Claim,243452,Document posted successfully: BKPFF 310001974943282024 HYFCLNT320,System,04-Dec-2024 17:35,02-Dec-2024 09:18,04-Dec-2024 17:34,Upload by Workflow,True
Medical Claim,243453,Document posted successfully: BKPFF 310001972043282024 HYFCLNT320,System,04-Dec-2024 14:28,02-Dec-2024 09:18,04-Dec-2024 14:28,Upload by Workflow,True
Medical Claim,243455,Document posted successfully: BKPFF 310009807823462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 09:21,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243456,Document posted successfully: BKPFF 310009806523462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:48,02-Dec-2024 09:24,02-Dec-2024 15:47,Upload by Workflow,True
Medical Claim,243458,Document posted successfully: BKPFF 310001953943282024 HYFCLNT320,System,03-Dec-2024 13:17,02-Dec-2024 09:32,03-Dec-2024 13:16,Upload by Workflow,True
Medical Claim,243459,Document posted successfully: BKPFF 310009815023462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:43,02-Dec-2024 09:37,03-Dec-2024 12:43,Upload by Workflow,True
Medical Claim,243460,Document posted successfully: BKPFF 310001963743282024 HYFCLNT320,System,03-Dec-2024 17:46,02-Dec-2024 09:37,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243461,Document posted successfully: BKPFF 310001963543282024 HYFCLNT320,System,03-Dec-2024 17:46,02-Dec-2024 09:39,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243462,Document posted successfully: BKPFF 310009806623462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:48,02-Dec-2024 09:40,02-Dec-2024 15:48,Upload by Workflow,True
Medical Claim,243463,Document posted successfully: BKPFF 310001963443282024 HYFCLNT320,System,03-Dec-2024 17:46,02-Dec-2024 09:41,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243464,Document posted successfully: BKPFF 310009806723462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:49,02-Dec-2024 09:42,02-Dec-2024 15:49,Upload by Workflow,True
Medical Claim,243465,Document posted successfully: BKPFF 310001963643282024 HYFCLNT320,System,03-Dec-2024 17:46,02-Dec-2024 09:44,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243466,Document posted successfully: BKPFF 310009819123462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 14:40,02-Dec-2024 09:47,03-Dec-2024 14:39,Upload by Workflow,True
Medical Claim,243467,Document posted successfully: BKPFF 310009806823462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:49,02-Dec-2024 09:51,02-Dec-2024 15:49,Upload by Workflow,True
Medical Claim,243468,Document posted successfully: BKPFF 310001963243282024 HYFCLNT320,System,03-Dec-2024 17:45,02-Dec-2024 09:51,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243469,Document posted successfully: BKPFF 310009808323462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 09:53,02-Dec-2024 15:51,Upload by Workflow,True
Medical Claim,243470,Document posted successfully: BKPFF 310009815123462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:45,02-Dec-2024 09:54,03-Dec-2024 12:45,Upload by Workflow,True
Medical Claim,243471,Document posted successfully: BKPFF 310009808523462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 09:54,02-Dec-2024 15:51,Upload by Workflow,True
Medical Claim,243472,Document posted successfully: BKPFF 310001957243282024 HYFCLNT320,System,03-Dec-2024 13:54,02-Dec-2024 09:55,03-Dec-2024 13:53,Upload by Workflow,True
Medical Claim,243473,Document posted successfully: BKPFF 310009808623462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 09:56,02-Dec-2024 15:53,Upload by Workflow,True
Medical Claim,243474,Document posted successfully: BKPFF 310009808723462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:54,02-Dec-2024 09:58,02-Dec-2024 15:54,Upload by Workflow,True
Medical Claim,243475,Document posted successfully: BKPFF 310009815223462024 HYFCLNT320Reset business area in item 0000000003,System,03-Dec-2024 12:46,02-Dec-2024 09:59,03-Dec-2024 12:45,Upload by Workflow,True
Medical Claim,243476,Document posted successfully: BKPFF 310009808823462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 16:01,02-Dec-2024 10:00,02-Dec-2024 16:01,Upload by Workflow,True
Medical Claim,243477,Document posted successfully: BKPFF 310009808023462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:53,02-Dec-2024 10:05,02-Dec-2024 15:50,Upload by Workflow,True
Medical Claim,243478,Document posted successfully: BKPFF 310009815323462024 HYFCLNT320Reset business area in item 0000000003,System,03-Dec-2024 12:46,02-Dec-2024 10:04,03-Dec-2024 12:46,Upload by Workflow,True
Medical Claim,243479,Document posted successfully: BKPFF 310009805223462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 15:32,02-Dec-2024 10:07,02-Dec-2024 15:32,Upload by Workflow,True
Medical Claim,243480,Document posted successfully: BKPFF 310001977643282024 HYFCLNT320,System,04-Dec-2024 22:00,02-Dec-2024 10:08,04-Dec-2024 17:34,Re-Upload by Workflow,True
Medical Claim,243481,Document posted successfully: BKPFF 310001957343282024 HYFCLNT320,System,03-Dec-2024 13:54,02-Dec-2024 10:09,03-Dec-2024 13:54,Upload by Workflow,True
Medical Claim,243482,Document posted successfully: BKPFF 310009808923462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 16:03,02-Dec-2024 10:10,02-Dec-2024 16:03,Upload by Workflow,True
Medical Claim,243483,Document posted successfully: BKPFF 310009809023462024 HYFCLNT320Reset business area in item 0000000003,System,02-Dec-2024 16:04,02-Dec-2024 10:12,02-Dec-2024 16:03,Upload by Workflow,True
Medical Claim,243485,Document posted successfully: BKPFF 310009809123462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 16:05,02-Dec-2024 10:14,02-Dec-2024 16:04,Upload by Workflow,True
Medical Claim,243486,Document posted successfully: BKPFF 310001972143282024 HYFCLNT320,System,04-Dec-2024 14:29,02-Dec-2024 10:17,04-Dec-2024 14:29,Upload by Workflow,True
Medical Claim,243487,Document posted successfully: BKPFF 310001982143282024 HYFCLNT320,System,05-Dec-2024 17:21,02-Dec-2024 10:18,05-Dec-2024 17:21,Upload by Workflow,True
Medical Claim,243488,Document posted successfully: BKPFF 310009815423462024 HYFCLNT320Reset business area in item 0000000003,System,03-Dec-2024 12:47,02-Dec-2024 10:20,03-Dec-2024 12:47,Upload by Workflow,True
Medical Claim,243489,Document posted successfully: BKPFF 310002000343282024 HYFCLNT320,System,06-Dec-2024 18:03,02-Dec-2024 10:26,06-Dec-2024 18:01,Upload by Workflow,True
Medical Claim,243490,Document posted successfully: BKPFF 310009815523462024 HYFCLNT320Reset business area in item 0000000003,System,03-Dec-2024 12:48,02-Dec-2024 10:27,03-Dec-2024 12:48,Upload by Workflow,True
Medical Claim,243491,Document posted successfully: BKPFF 310009819023462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 14:40,02-Dec-2024 10:31,03-Dec-2024 14:39,Upload by Workflow,True
Medical Claim,243493,Document posted successfully: BKPFF 310000195623322024 HYFCLNT320,System,04-Dec-2024 14:20,02-Dec-2024 10:37,04-Dec-2024 14:19,Upload by Workflow,True
Medical Claim,243494,Document posted successfully: BKPFF 310009815623462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:49,02-Dec-2024 10:50,03-Dec-2024 12:49,Upload by Workflow,True
Medical Claim,243495,Document posted successfully: BKPFF 310009819423462024 HYFCLNT320Reset business area in item 0000000003,System,03-Dec-2024 14:41,02-Dec-2024 10:57,03-Dec-2024 14:39,Upload by Workflow,True
Medical Claim,243496,Document posted successfully: BKPFF 310002000243282024 HYFCLNT320,System,06-Dec-2024 18:03,02-Dec-2024 10:59,06-Dec-2024 18:02,Upload by Workflow,True
Medical Claim,243497,Document posted successfully: BKPFF 310001969643282024 HYFCLNT320,System,04-Dec-2024 14:10,02-Dec-2024 11:00,04-Dec-2024 14:09,Upload by Workflow,True
Medical Claim,243498,Document posted successfully: BKPFF 310009815723462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:51,02-Dec-2024 11:03,03-Dec-2024 12:50,Upload by Workflow,True
Medical Claim,243499,Document posted successfully: BKPFF 310009815823462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:51,02-Dec-2024 11:10,03-Dec-2024 12:51,Upload by Workflow,True
Medical Claim,243500,Document posted successfully: BKPFF 310009815923462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:51,02-Dec-2024 11:22,03-Dec-2024 12:51,Upload by Workflow,True
Medical Claim,243502,Document posted successfully: BKPFF 310009816023462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:52,02-Dec-2024 11:36,03-Dec-2024 12:51,Upload by Workflow,True
Medical Claim,243503,Document posted successfully: BKPFF 310009816123462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:53,02-Dec-2024 12:04,03-Dec-2024 12:52,Upload by Workflow,True
Medical Claim,243504,Document posted successfully: BKPFF 310009816223462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:53,02-Dec-2024 12:07,03-Dec-2024 12:53,Upload by Workflow,True
Medical Claim,243505,Document posted successfully: BKPFF 310009809323462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 16:06,02-Dec-2024 12:08,02-Dec-2024 16:06,Upload by Workflow,True
Medical Claim,243506,Document posted successfully: BKPFF 310009809623462024 HYFCLNT320,1,02-Dec-2024 16:35,02-Dec-2024 12:11,02-Dec-2024 15:50,manual_upload,True
Medical Claim,243507,Document posted successfully: BKPFF 310009816323462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:54,02-Dec-2024 12:13,03-Dec-2024 12:53,Upload by Workflow,True
Medical Claim,243508,Document posted successfully: BKPFF 310009809223462024 HYFCLNT320Reset business area in item 0000000002,System,02-Dec-2024 16:06,02-Dec-2024 12:15,02-Dec-2024 16:06,Upload by Workflow,True
Medical Claim,243509,Document posted successfully: BKPFF 310009816423462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:54,02-Dec-2024 12:17,03-Dec-2024 12:54,Upload by Workflow,True
Medical Claim,243510,Document posted successfully: BKPFF 310009816523462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:55,02-Dec-2024 12:23,03-Dec-2024 12:54,Upload by Workflow,True
Medical Claim,243511,Document posted successfully: BKPFF 310009816623462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:55,02-Dec-2024 12:28,03-Dec-2024 12:55,Upload by Workflow,True
Medical Claim,243512,Document posted successfully: BKPFF 310009816723462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:56,02-Dec-2024 12:32,03-Dec-2024 12:55,Upload by Workflow,True
Medical Claim,243513,Document posted successfully: BKPFF 310009816823462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:57,02-Dec-2024 12:36,03-Dec-2024 12:56,Upload by Workflow,True
Medical Claim,243514,Document posted successfully: BKPFF 310001974843282024 HYFCLNT320,System,04-Dec-2024 17:35,02-Dec-2024 12:36,04-Dec-2024 17:34,Upload by Workflow,True
Medical Claim,243515,Document posted successfully: BKPFF 310009816923462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:57,02-Dec-2024 12:44,03-Dec-2024 12:56,Upload by Workflow,True
Medical Claim,243516,Document posted successfully: BKPFF 310009817023462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 12:57,02-Dec-2024 12:48,03-Dec-2024 12:57,Upload by Workflow,True
Medical Claim,243518,Document posted successfully: BKPFF 310001958843282024 HYFCLNT320,System,03-Dec-2024 14:40,02-Dec-2024 13:16,03-Dec-2024 14:39,Upload by Workflow,True
Medical Claim,243519,Document posted successfully: BKPFF 310002000543282024 HYFCLNT320,System,06-Dec-2024 18:03,02-Dec-2024 13:18,06-Dec-2024 18:02,Upload by Workflow,True
Medical Claim,243520,Document posted successfully: BKPFF 310001989243282024 HYFCLNT320,System,06-Dec-2024 09:01,02-Dec-2024 13:24,06-Dec-2024 09:00,Upload by Workflow,True
Medical Claim,243521,Document posted successfully: BKPFF 310001989343282024 HYFCLNT320,System,06-Dec-2024 09:03,02-Dec-2024 13:29,06-Dec-2024 09:02,Upload by Workflow,True
Medical Claim,243522,Document posted successfully: BKPFF 310001957543282024 HYFCLNT320,System,03-Dec-2024 13:54,02-Dec-2024 13:39,03-Dec-2024 13:54,Upload by Workflow,True
Medical Claim,243524,Document posted successfully: BKPFF 310001966243282024 HYFCLNT320,System,04-Dec-2024 09:47,02-Dec-2024 13:41,04-Dec-2024 09:46,Upload by Workflow,True
Medical Claim,243525,Document posted successfully: BKPFF 310001957643282024 HYFCLNT320,System,03-Dec-2024 13:55,02-Dec-2024 13:43,03-Dec-2024 13:55,Upload by Workflow,True
Medical Claim,243526,Document posted successfully: BKPFF 310001957743282024 HYFCLNT320,System,03-Dec-2024 13:56,02-Dec-2024 13:45,03-Dec-2024 13:55,Upload by Workflow,True
Medical Claim,243527,Document posted successfully: BKPFF 310001962343282024 HYFCLNT320,System,03-Dec-2024 17:44,02-Dec-2024 13:47,03-Dec-2024 17:44,Upload by Workflow,True
Medical Claim,243528,Document posted successfully: BKPFF 310001959343282024 HYFCLNT320,System,03-Dec-2024 14:41,02-Dec-2024 14:03,03-Dec-2024 14:40,Upload by Workflow,True
Medical Claim,243530,Document posted successfully: BKPFF 310001959543282024 HYFCLNT320,System,03-Dec-2024 14:41,02-Dec-2024 14:12,03-Dec-2024 14:39,Upload by Workflow,True
Medical Claim,243532,Document posted successfully: BKPFF 310002000443282024 HYFCLNT320,System,06-Dec-2024 18:03,02-Dec-2024 16:52,06-Dec-2024 18:02,Upload by Workflow,True
Medical Claim,243533,Document posted successfully: BKPFF 310009828223462024 HYFCLNT320Reset business area in item 0000000003,System,04-Dec-2024 14:21,03-Dec-2024 06:21,04-Dec-2024 14:21,Upload by Workflow,True
Medical Claim,243534,Document posted successfully: BKPFF 310001954243282024 HYFCLNT320,System,03-Dec-2024 13:26,03-Dec-2024 06:20,03-Dec-2024 13:25,Upload by Workflow,True
Medical Claim,243535,Document posted successfully: BKPFF 310001954343282024 HYFCLNT320,System,03-Dec-2024 13:26,03-Dec-2024 06:22,03-Dec-2024 13:26,Upload by Workflow,True
Medical Claim,243536,Document posted successfully: BKPFF 310001954443282024 HYFCLNT320,System,03-Dec-2024 13:27,03-Dec-2024 06:23,03-Dec-2024 13:27,Upload by Workflow,True
Medical Claim,243537,Document posted successfully: BKPFF 310001962943282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 06:28,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243538,Document posted successfully: BKPFF 310001954543282024 HYFCLNT320,System,03-Dec-2024 13:28,03-Dec-2024 06:30,03-Dec-2024 13:28,Upload by Workflow,True
Medical Claim,243539,Document posted successfully: BKPFF 310001970143282024 HYFCLNT320,System,04-Dec-2024 14:14,03-Dec-2024 06:30,04-Dec-2024 14:14,Upload by Workflow,True
Medical Claim,243540,Document posted successfully: BKPFF 310001963043282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 06:34,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243541,Document posted successfully: BKPFF 310001963343282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 06:37,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243542,Document posted successfully: BKPFF 310009832323462024 HYFCLNT320Reset business area in item 0000000002,System,04-Dec-2024 17:33,03-Dec-2024 06:39,04-Dec-2024 17:32,Upload by Workflow,True
Medical Claim,243543,Document posted successfully: BKPFF 310001954643282024 HYFCLNT320,System,03-Dec-2024 13:30,03-Dec-2024 06:40,03-Dec-2024 13:30,Upload by Workflow,True
Medical Claim,243544,Document posted successfully: BKPFF 310001954743282024 HYFCLNT320,System,03-Dec-2024 13:31,03-Dec-2024 06:42,03-Dec-2024 13:31,Upload by Workflow,True
Medical Claim,243545,Document posted successfully: BKPFF 310001954843282024 HYFCLNT320,System,03-Dec-2024 13:36,03-Dec-2024 06:44,03-Dec-2024 13:35,Upload by Workflow,True
Medical Claim,243546,Document posted successfully: BKPFF 310001955743282024 HYFCLNT320,System,03-Dec-2024 13:44,03-Dec-2024 06:57,03-Dec-2024 13:44,Upload by Workflow,True
Medical Claim,243547,Document posted successfully: BKPFF 310001979443282024 HYFCLNT320,System,05-Dec-2024 13:46,03-Dec-2024 06:59,05-Dec-2024 13:46,Upload by Workflow,True
Medical Claim,243549,Document posted successfully: BKPFF 310001986643282024 HYFCLNT320,System,05-Dec-2024 23:00,03-Dec-2024 07:00,05-Dec-2024 17:20,Upload by Workflow,True
Medical Claim,243550,Document posted successfully: BKPFF 310001963143282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 07:01,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243551,Document posted successfully: BKPFF 310001956043282024 HYFCLNT320,System,03-Dec-2024 13:47,03-Dec-2024 07:02,03-Dec-2024 13:47,Upload by Workflow,True
Medical Claim,243552,Document posted successfully: BKPFF 310001956143282024 HYFCLNT320,System,03-Dec-2024 13:48,03-Dec-2024 07:04,03-Dec-2024 13:48,Upload by Workflow,True
Medical Claim,243553,Document posted successfully: BKPFF 310001962743282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 07:05,03-Dec-2024 17:45,Upload by Workflow,True
Medical Claim,243554,Document posted successfully: BKPFF 310001979743282024 HYFCLNT320,System,05-Dec-2024 13:55,03-Dec-2024 07:07,05-Dec-2024 13:55,Upload by Workflow,True
Medical Claim,243555,Document posted successfully: BKPFF 310009832223462024 HYFCLNT320Reset business area in item 0000000003,System,04-Dec-2024 17:33,03-Dec-2024 07:22,04-Dec-2024 17:32,Upload by Workflow,True
Medical Claim,243556,Document posted successfully: BKPFF 310001981743282024 HYFCLNT320,System,05-Dec-2024 17:21,03-Dec-2024 07:13,05-Dec-2024 17:20,Upload by Workflow,True
Medical Claim,243558,Document posted successfully: BKPFF 310001980243282024 HYFCLNT320,System,05-Dec-2024 14:08,03-Dec-2024 07:16,05-Dec-2024 14:08,Upload by Workflow,True
Medical Claim,243559,Document posted successfully: BKPFF 310000197623322024 HYFCLNT320,System,05-Dec-2024 14:07,03-Dec-2024 07:17,05-Dec-2024 14:07,Upload by Workflow,True
Medical Claim,243561,Document posted successfully: BKPFF 310001980043282024 HYFCLNT320,System,05-Dec-2024 14:06,03-Dec-2024 07:20,05-Dec-2024 14:05,Upload by Workflow,True
Medical Claim,243562,Document posted successfully: BKPFF 310000197723322024 HYFCLNT320,System,05-Dec-2024 14:14,03-Dec-2024 07:26,05-Dec-2024 14:13,Upload by Workflow,True
Medical Claim,243563,Document posted successfully: BKPFF 310001980643282024 HYFCLNT320,System,05-Dec-2024 14:19,03-Dec-2024 07:26,05-Dec-2024 14:19,Upload by Workflow,True
Medical Claim,243566,Document posted successfully: BKPFF 310001979543282024 HYFCLNT320,System,05-Dec-2024 13:52,03-Dec-2024 07:30,05-Dec-2024 13:52,Upload by Workflow,True
Medical Claim,243567,Document posted successfully: BKPFF 310001956343282024 HYFCLNT320,System,03-Dec-2024 13:49,03-Dec-2024 07:31,03-Dec-2024 13:49,Upload by Workflow,True
Medical Claim,243568,Document posted successfully: BKPFF 310001980343282024 HYFCLNT320,System,05-Dec-2024 14:10,03-Dec-2024 07:35,05-Dec-2024 14:10,Upload by Workflow,True
Medical Claim,243569,Document posted successfully: BKPFF 310001986543282024 HYFCLNT320,System,05-Dec-2024 22:00,03-Dec-2024 07:36,05-Dec-2024 17:20,Re-Upload by Workflow,True
Medical Claim,243570,Document posted successfully: BKPFF 310001980443282024 HYFCLNT320,System,05-Dec-2024 14:11,03-Dec-2024 07:36,05-Dec-2024 14:10,Upload by Workflow,True
Medical Claim,243571,Document posted successfully: BKPFF 310001975343282024 HYFCLNT320,System,04-Dec-2024 17:35,03-Dec-2024 07:37,04-Dec-2024 17:34,Upload by Workflow,True
Medical Claim,243572,Document posted successfully: BKPFF 310001980143282024 HYFCLNT320,System,05-Dec-2024 14:06,03-Dec-2024 07:42,05-Dec-2024 14:06,Upload by Workflow,True
Medical Claim,243573,Document posted successfully: BKPFF 310009818023462024 HYFCLNT320Reset business area in item 0000000002,System,03-Dec-2024 14:04,03-Dec-2024 07:44,03-Dec-2024 14:03,Upload by Workflow,True
Medical Claim,243575,Document posted successfully: BKPFF 310001962843282024 HYFCLNT320,System,03-Dec-2024 17:45,03-Dec-2024 07:46,03-Dec-2024 17:44,Upload by Workflow,True
Medical Claim,243576,Document posted successfully: BKPFF 310001956643282024 HYFCLNT320,System,03-Dec-2024 13:51,03-Dec-2024 07:48,03-Dec-2024 13:50,Upload by Workflow,True
